disp_i,disp_j,disp_k,ids,pressure,temperature,X,Y,Z
-0.010283,-0.083098,-1.4188,3.08E+05,1.53E+07,422.67,325,265,55
-0.010283,-0.083098,-1.4188,3.08E+05,1.53E+07,422.67,335,265,55
-0.010283,-0.083098,-1.4188,3.08E+05,1.53E+07,422.67,345,265,55
-0.010283,-0.083098,-1.4188,3.08E+05,1.53E+07,422.67,355,265,55
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,365,265,55
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,375,265,55
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,385,265,55
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,395,265,55
-0.0099805,-0.084059,-1.4092,2.18E+05,1.52E+07,422.31,405,265,55
-0.0099805,-0.084059,-1.4092,2.18E+05,1.52E+07,422.31,415,265,55
-0.0099805,-0.084059,-1.4092,2.18E+05,1.52E+07,422.31,425,265,55
-0.0099805,-0.084059,-1.4092,2.18E+05,1.52E+07,422.31,435,265,55
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,445,265,55
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,455,265,55
-0.010377,-0.081971,-1.4133,2.18E+05,1.52E+07,422.67,465,265,55
-0.010377,-0.081971,-1.4133,2.18E+05,1.52E+07,422.67,475,265,55
-0.010377,-0.081971,-1.4133,2.18E+05,1.52E+07,422.67,485,265,55
-0.010377,-0.081971,-1.4133,2.18E+05,1.52E+07,422.67,495,265,55
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,505,265,55
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,515,265,55
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,525,265,55
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,535,265,55
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,545,265,55
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,555,265,55
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,565,265,55
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,575,265,55
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,585,265,55
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,595,265,55
-0.0021407,-0.079629,-1.4587,2.79E+05,1.52E+07,422.05,5,265,65
-0.0021407,-0.079629,-1.4587,2.79E+05,1.52E+07,422.05,15,265,65
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,25,265,65
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,35,265,65
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,45,265,65
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,55,265,65
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,65,265,65
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,75,265,65
-0.0053182,-0.091156,-1.4682,2.86E+05,1.50E+07,419.93,85,265,65
-0.0053182,-0.091156,-1.4682,2.86E+05,1.50E+07,419.93,95,265,65
-0.0053182,-0.091156,-1.4682,2.86E+05,1.50E+07,419.93,105,265,65
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,115,265,65
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,125,265,65
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,135,265,65
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,145,265,65
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,155,265,65
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,165,265,65
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,175,265,65
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,185,265,65
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,195,265,65
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,205,265,65
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,215,265,65
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,225,265,65
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,235,265,65
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,245,265,65
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,255,265,65
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,265,265,65
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,275,265,65
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,285,265,65
-0.010087,-0.077174,-1.4422,2.90E+05,1.50E+07,420.79,295,265,65
-0.010087,-0.077174,-1.4422,2.90E+05,1.50E+07,420.79,305,265,65
-0.010087,-0.077174,-1.4422,2.90E+05,1.50E+07,420.79,315,265,65
-0.010283,-0.083098,-1.4188,3.08E+05,1.53E+07,422.67,325,265,65
-0.010283,-0.083098,-1.4188,3.08E+05,1.53E+07,422.67,335,265,65
-0.010283,-0.083098,-1.4188,3.08E+05,1.53E+07,422.67,345,265,65
-0.010283,-0.083098,-1.4188,3.08E+05,1.53E+07,422.67,355,265,65
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,365,265,65
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,375,265,65
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,385,265,65
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,395,265,65
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,405,265,65
-0.0099805,-0.084059,-1.4092,2.18E+05,1.52E+07,422.31,415,265,65
-0.0099805,-0.084059,-1.4092,2.18E+05,1.52E+07,422.31,425,265,65
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,435,265,65
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,445,265,65
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,455,265,65
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,465,265,65
-0.010377,-0.081971,-1.4133,2.18E+05,1.52E+07,422.67,475,265,65
-0.010377,-0.081971,-1.4133,2.18E+05,1.52E+07,422.67,485,265,65
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,495,265,65
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,505,265,65
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,515,265,65
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,525,265,65
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,535,265,65
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,545,265,65
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,555,265,65
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,565,265,65
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,575,265,65
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,585,265,65
-0.01086,-0.072538,-1.4341,1.83E+05,1.50E+07,420.83,595,265,65
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,5,265,75
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,15,265,75
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,25,265,75
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,35,265,75
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,45,265,75
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,55,265,75
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,65,265,75
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,75,265,75
-0.0053182,-0.091156,-1.4682,2.86E+05,1.50E+07,419.93,85,265,75
-0.0053182,-0.091156,-1.4682,2.86E+05,1.50E+07,419.93,95,265,75
-0.0053182,-0.091156,-1.4682,2.86E+05,1.50E+07,419.93,105,265,75
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,115,265,75
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,125,265,75
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,135,265,75
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,145,265,75
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,155,265,75
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,165,265,75
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,175,265,75
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,185,265,75
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,195,265,75
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,205,265,75
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,215,265,75
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,225,265,75
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,235,265,75
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,245,265,75
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,255,265,75
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,265,265,75
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,275,265,75
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,285,265,75
-0.010087,-0.077174,-1.4422,2.90E+05,1.50E+07,420.79,295,265,75
-0.010087,-0.077174,-1.4422,2.90E+05,1.50E+07,420.79,305,265,75
-0.010087,-0.077174,-1.4422,2.90E+05,1.50E+07,420.79,315,265,75
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,325,265,75
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,335,265,75
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,345,265,75
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,355,265,75
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,365,265,75
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,375,265,75
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,385,265,75
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,395,265,75
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,405,265,75
-0.0099805,-0.084059,-1.4092,2.18E+05,1.52E+07,422.31,415,265,75
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,425,265,75
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,435,265,75
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,445,265,75
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,455,265,75
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,465,265,75
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,475,265,75
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,485,265,75
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,495,265,75
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,505,265,75
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,515,265,75
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,525,265,75
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,535,265,75
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,545,265,75
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,555,265,75
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,565,265,75
-0.010802,-0.077554,-1.4225,20535,1.52E+07,422.45,575,265,75
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,585,265,75
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,595,265,75
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,5,265,85
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,15,265,85
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,25,265,85
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,35,265,85
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,45,265,85
-0.0038307,-0.081498,-1.468,3.94E+05,1.51E+07,420.55,55,265,85
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,65,265,85
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,75,265,85
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,85,265,85
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,95,265,85
-0.0053182,-0.091156,-1.4682,2.86E+05,1.50E+07,419.93,105,265,85
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,115,265,85
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,125,265,85
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,135,265,85
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,145,265,85
-0.0071401,-0.084535,-1.4557,2.85E+05,1.51E+07,421.25,155,265,85
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,165,265,85
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,175,265,85
-0.0083396,-0.082529,-1.4533,3.39E+05,1.51E+07,421.05,185,265,85
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,195,265,85
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,205,265,85
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,215,265,85
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,225,265,85
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,235,265,85
-0.0092578,-0.077831,-1.4482,2.33E+05,1.51E+07,421.15,245,265,85
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,255,265,85
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,265,265,85
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,275,265,85
-0.0098248,-0.08735,-1.443,2.33E+05,1.51E+07,420.88,285,265,85
-0.010087,-0.077174,-1.4422,2.90E+05,1.50E+07,420.79,295,265,85
-0.010087,-0.077174,-1.4422,2.90E+05,1.50E+07,420.79,305,265,85
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,315,265,85
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,325,265,85
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,335,265,85
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,345,265,85
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,355,265,85
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,365,265,85
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,375,265,85
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,385,265,85
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,395,265,85
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,405,265,85
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,415,265,85
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,425,265,85
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,435,265,85
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,445,265,85
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,455,265,85
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,465,265,85
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,475,265,85
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,485,265,85
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,495,265,85
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,505,265,85
-0.010434,-0.076064,-1.423,1.35E+05,1.51E+07,421.46,515,265,85
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,525,265,85
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,535,265,85
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,545,265,85
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,555,265,85
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,565,265,85
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,575,265,85
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,585,265,85
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,595,265,85
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,5,265,95
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,15,265,95
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,25,265,95
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,35,265,95
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,45,265,95
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,55,265,95
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,65,265,95
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,75,265,95
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,85,265,95
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,95,265,95
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,105,265,95
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,115,265,95
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,125,265,95
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,135,265,95
-0.0075906,-0.089235,-1.482,2.85E+05,1.47E+07,417.42,145,265,95
-0.0075906,-0.089235,-1.482,2.85E+05,1.47E+07,417.42,155,265,95
-0.0075906,-0.089235,-1.482,2.85E+05,1.47E+07,417.42,165,265,95
-0.0075906,-0.089235,-1.482,2.85E+05,1.47E+07,417.42,175,265,95
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,185,265,95
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,195,265,95
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,205,265,95
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,215,265,95
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,225,265,95
-0.0097571,-0.07725,-1.4795,2.44E+05,1.46E+07,416.86,235,265,95
-0.0097571,-0.07725,-1.4795,2.44E+05,1.46E+07,416.86,245,265,95
-0.0097571,-0.07725,-1.4795,2.44E+05,1.46E+07,416.86,255,265,95
-0.0097571,-0.07725,-1.4795,2.44E+05,1.46E+07,416.86,265,265,95
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,275,265,95
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,285,265,95
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,295,265,95
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,305,265,95
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,315,265,95
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,325,265,95
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,335,265,95
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,345,265,95
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,355,265,95
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,365,265,95
-0.010394,-0.081313,-1.4293,3.99E+05,1.50E+07,420.73,375,265,95
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,385,265,95
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,395,265,95
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,405,265,95
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,415,265,95
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,425,265,95
-0.010081,-0.076063,-1.4187,2.14E+05,1.50E+07,420.99,435,265,95
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,445,265,95
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,455,265,95
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,465,265,95
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,475,265,95
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,485,265,95
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,495,265,95
-0.010057,-0.079894,-1.4363,1.53E+05,1.46E+07,417.62,505,265,95
-0.010057,-0.079894,-1.4363,1.53E+05,1.46E+07,417.62,515,265,95
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,525,265,95
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,535,265,95
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,545,265,95
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,555,265,95
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,565,265,95
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,575,265,95
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,585,265,95
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,595,265,95
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,5,265,105
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,15,265,105
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,25,265,105
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,35,265,105
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,45,265,105
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,55,265,105
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,65,265,105
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,75,265,105
-0.0048644,-0.080207,-1.4854,3.56E+05,1.47E+07,418.02,85,265,105
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,95,265,105
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,105,265,105
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,115,265,105
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,125,265,105
-0.0060089,-0.082148,-1.4939,2.85E+05,1.46E+07,416.53,135,265,105
-0.0075906,-0.089235,-1.482,2.85E+05,1.47E+07,417.42,145,265,105
-0.0075906,-0.089235,-1.482,2.85E+05,1.47E+07,417.42,155,265,105
-0.0075906,-0.089235,-1.482,2.85E+05,1.47E+07,417.42,165,265,105
-0.0075906,-0.089235,-1.482,2.85E+05,1.47E+07,417.42,175,265,105
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,185,265,105
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,195,265,105
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,205,265,105
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,215,265,105
-0.0086977,-0.084025,-1.4798,3.33E+05,1.47E+07,417.32,225,265,105
-0.0097571,-0.07725,-1.4795,2.44E+05,1.46E+07,416.86,235,265,105
-0.0097571,-0.07725,-1.4795,2.44E+05,1.46E+07,416.86,245,265,105
-0.0097571,-0.07725,-1.4795,2.44E+05,1.46E+07,416.86,255,265,105
-0.0097571,-0.07725,-1.4795,2.44E+05,1.46E+07,416.86,265,265,105
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,275,265,105
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,285,265,105
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,295,265,105
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,305,265,105
-0.010459,-0.07801,-1.467,2.64E+05,1.47E+07,417.63,315,265,105
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,325,265,105
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,335,265,105
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,345,265,105
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,355,265,105
-0.010539,-0.082628,-1.4473,2.38E+05,1.48E+07,419.22,365,265,105
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,375,265,105
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,385,265,105
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,395,265,105
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,405,265,105
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,415,265,105
-0.010683,-0.076605,-1.4491,3.22E+05,1.47E+07,418.13,425,265,105
-0.01093,-0.077013,-1.4574,2.50E+05,1.45E+07,416.31,435,265,105
-0.01093,-0.077013,-1.4574,2.50E+05,1.45E+07,416.31,445,265,105
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,455,265,105
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,465,265,105
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,475,265,105
-0.010159,-0.07817,-1.4288,2.14E+05,1.48E+07,419.06,485,265,105
-0.010057,-0.079894,-1.4363,1.53E+05,1.46E+07,417.62,495,265,105
-0.010057,-0.079894,-1.4363,1.53E+05,1.46E+07,417.62,505,265,105
-0.010057,-0.079894,-1.4363,1.53E+05,1.46E+07,417.62,515,265,105
-0.010057,-0.079894,-1.4363,1.53E+05,1.46E+07,417.62,525,265,105
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,535,265,105
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,545,265,105
-0.010443,-0.081605,-1.43,1.61E+05,1.49E+07,419.76,555,265,105
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,565,265,105
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,575,265,105
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,585,265,105
-0.01059,-0.082227,-1.4384,77440,1.47E+07,418.52,595,265,105
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,5,265,115
-0.0017488,-0.086917,-1.4837,2.85E+05,1.48E+07,418.46,15,265,115
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,25,265,115
-0.0035516,-0.086554,-1.4895,3.89E+05,1.47E+07,417.48,35,265,115
